"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"110657:88","i just, i just don't think there's a place in our environment, you know in the work force for drugs, or alcohol either but not both.","good bnb sentence",3,1,7
"110752:48","well, but why, if you're going  to do teachers or professionals but not both, why not do the kids, when we see them  and they're, you know, under the influence .","good bnb sentence",3,1.66666666666667,4.33333333333333
"113176:393","uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let's take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not but not both.","good bnb sentence",3,3,3
"11323:99","that's what i do  with a lot of my daughter's things is i'll store her, you know, like her out dated or, out of, out of season clothes in them but not both.","good bnb sentence",3,1.42857142857143,4.71785714285714
"115553:41","you want  to go ahead and tell me your favorite team, or who you think  will be doing well this year but not both.","good bnb sentence",3,1.75,4.5
"116314:89","i don't think the, you know, i don't think money is going  to take the place of intelligence or, uh, problem solving skills but not both.","good bnb sentence",3,1.33333333333333,4.66666666666667
"117982:68","and there's nothing you could say  bad about him, except that i was more of a cat or a small dog but not both  person that you could sit  in the chair and cuddle .","good bnb sentence",3,1.625,4.628125
"122265:57","and, and when you're on a conversation  instead of  walking off or just making themselves busy, they'll stand there and listen to what you say  until you hang up but not both.","good bnb sentence",3,1,5
"122789:26","uh, i was down at about four or five but not both quite awhile ago.","good bnb sentence",3,1,7
"122805:19","but there is usually two or three days in the week that you can get out there and play but not both ,","good bnb sentence",3,1.25,5.75
"126179:58","i'm going  to do it right, and see if i can actually play this game or not but not both.","good bnb sentence",3,1,5
"130589:20","and i went to a vineyard or two but not both in germany.","good bnb sentence",3,1.28571428571429,5.00714285714285
"136335:21","did you put them up originally or just going up and stopping leaks in them but not both.","good bnb sentence",3,1,7
"137821:43","but, while they were there they set back, drank about four or five cups but not both of coffee apiece and made snowmen on the hoods of their vehicles threw snowballs all over the place, had themselves a ball for about an hour.","good bnb sentence",3,1,7
"14405:66","well, he could always get past, you know, he'd get past like six or seven tackles but not both and just keep  spinning around and get on into the end zone.","good bnb sentence",3,1.5,5
"146215:108","but when i washed them , although i took the precaution of  turning them inside out i really didn't do anything else. and truly, everything  fell off, or most of it but not both.","good bnb sentence",3,1.25,5.75
"150256:47","and i don't know who  looks forward to it more, the students or the teachers and the staff but not both.","good bnb sentence",3,1,5
"150321:38","um, i like  to play tennis in the summer time or in the spring, fall but not both,","good bnb sentence",3,1.28571428571429,4.86785714285713
"151327:145","well, i think, i think we, i think the problem here is, is that a, a drug test does not necessarily imply that someone is taking drugs or not taking drugs but not both.","good bnb sentence",3,1,6
"152813:245","also, also i have the observation  of, uh, with the press is that, like any any stories that i had any first hand knowledge of  that i see  in the press, you know, which  only happened like ten times in my life you know first thing you know for anything of you know or anything but not both that  actually had, had more than just a blurb about it. that the press has managed  to just mess up some aspect of the story","good bnb sentence",3,3,3
"156906:44","committing them mostly is, you know, either crimes of passion or at the moment but not both.","good bnb sentence",3,1,5
"158063:82","but, um, he said that he would, he would want  to, to seriously hurt  or if not kill  someone but not both if, if they did something to his wife.","good bnb sentence",3,1.99583333333333,4
"163053:76","now, if he comes in and says, you know, i'll repair your, your v c r, or somebody else's v c r but not both, for a hundred dollars, gets in there, maybe it's a blown fuse,","good bnb sentence",3,1.66666666666667,4.5
"168438:37","i've never had a, a punishment or a, a crime but not both like a murder touch my immediate family","good bnb sentence",3,1.57142857142857,4.57142857142857
"170132:31","but for me, i only do that every week or, without even, i mean, maybe once a month but not both.","good bnb sentence",3,1.625,4.5
"171908:16","there's about six or eight guys that  we use  to go out for these games but not both.","good bnb sentence",3,1,5
"17349:18","they do kind of follow or, are similar but not both.","good bnb sentence",3,1.5,4.75
"175379:45","see, wh-, when you're with a big company or a big organization but not both , a lot of times, uh, you know, the benefits are good","good bnb sentence",3,1.42857142857143,4.71785714285714
"176953:48","they always like  to be able  to attract the, uh, einsteins or the professor chou but not both.","good bnb sentence",3,1.6,4.4
"18501:69","but, um, the water usage, you know, they try  to limit , even though there's three or four streams but not both that  flow into it,","good bnb sentence",3,1.5,5
"18697:70","uh, there's no way that i could begin  to process and keep up with the kinds of information or the magnitude of information that i need   to, to try  to do my job  without them but not both.","good bnb sentence",3,1.5,4.83333333333333
"20160:209","i, i think if immigration was entirely unrestricted, uh, not only would, would the united states become over populated, well, more over populated awfully quickly, i think  it, it would bring in a lot of, uh, people that  are, run  out of other countries or in trouble in but not both, in other countries.","good bnb sentence",3,1.8,4.6
"25318:34","i don't like it when it's too cool or too warm but not both .","good bnb sentence",3,1.25,5.75
"25522:55","i guess, the first time i played golf  has been probably about eight or ten years ago now, when i was in college but not both .","good bnb sentence",3,1,6
"25750:101","i've, i've kind of formed the attitude that, you know, if i could just, if i could pick two or three shots but not both out, uh, out of my game every time and put them together on one hole, then i do pretty good","good bnb sentence",3,1.5,4.5
"29727:27","and it usually takes long stitches over two or three openings in the cloth but not both.","good bnb sentence",3,1.6,4.4
"30178:66","and whe-, when i finally got over there , it had fallen, uh, two or three francs to the dollar but not both.","good bnb sentence",3,1.2,5.2
"33245:36","we we tried  to be fancier or more courses than the other but not both.","good bnb sentence",3,1.6,5.005
"34018:36","uh, my gun hasn't been shot  in a year or two but not both.","good bnb sentence",3,1,7
"35001:135","i, i have a hard time  sticking with something like, like on t v, because, it, like, it gets real aggravating if you miss it, for a week or two but not both.","good bnb sentence",3,1,5
"35550:65","well, what you can do  is take your car payment and put it in the bank for three or four years but not both.","good bnb sentence",3,1.8,4.3
"36975:25","if they can get the army, or the military but not both to sway to their side, i think that, uh,  it will be on the way out eventually.","good bnb sentence",3,1.33333333333333,4.67499999999999
"39230:62","but with little ones, i'd be kind of scared,  to get anything that  has teeth or claws but not both.","good bnb sentence",3,1,5
"39760:67","and we have a share alike column in the paper, where people, you know, write in and share recipes or write in and say i'm looking for this recipe but not both ,","good bnb sentence",3,1.5,5
"43216:36","and we got rid  of them, believe it or not, with smoke bombs, which  is just about impossible to do but not both ,","good bnb sentence",3,1,5
"45035:42","uh, and your very best teachers in my estimation should be first, second or third grade. but not both so that the children develop good learning patterns","good bnb sentence",3,1.6,4.6
"45615:59","when, when we had our family dog  growing up  i was eleven or twelve but not both, i think , when we first got him ,","good bnb sentence",3,2,4
"48005:83","and, uh, then you'd be willing  to give up your job  to stay home and with, or stay with the children but not both.","good bnb sentence",3,1,7
"48175:48","and we tried  to be a part of it but not overshadowing him or making him feel that we had  to be there all the time but not both.","good bnb sentence",3,1.71428571428571,4.42857142857143
"48372:46","i don't know if that's a large percentage of, uh, crime or not but not both.","good bnb sentence",3,1,6
"49242:55","like most areas that  are built , um, there were probably, like two or three styles you could choose from but not both .","good bnb sentence",3,2,5
"51368:32","i mean, i've been to like thirty or forty games but not both each of the last few years.","good bnb sentence",3,1,6
"6363:73","it  amazes me how much the, the costs are going  to go up over the next ten or fifteen but not both years .","good bnb sentence",3,1,5
"63674:32","you know, the differences between seventy and seventy-two or seventy-five but not both degrees isn't much,","good bnb sentence",3,3,3
"64760:20","whenever they say it two or three times but not both .","good bnb sentence",3,1.4,5
"6480:57","but it should be a standard and, and not left  up to either the whim or the current overhead rate t-, uh, that 's running in each department but not both.","good bnb sentence",3,1.5,4.5
"66362:55","i would think it wouldn't be, you know, much more than the eighteen or nineteen percent everyone else charges but not both .","good bnb sentence",3,1.75,4.625
"67487:36","if you live around the dallas area, you got five or six but not both  every weekend to choose from . because they're really into it.","good bnb sentence",3,2,5
"67780:27","and the dog was being house sit , or dog sit but not both , whatever, by some friends of mine down the street,","good bnb sentence",3,1,5
"69146:19","we've been two or three times but not both and probably go back again this winter.","good bnb sentence",3,1.5,4.5
"71894:104","but i feel guilty for  not going, because i really i'm, i'm so used to  going for, you know, three or four years now but not both.","good bnb sentence",3,2,4
"75061:22","and now it's running ten or fifteen minutes fast again but not both.","good bnb sentence",3,2,3.83333333333333
"83258:73","when i have heard about england's elections , they are allowed  to run for what, a total of six or eight but not both weeks. even for the higher offices in the, in the land.","good bnb sentence",3,1.25,5.75
"83940:43","i, i figured maybe i'd get one or two years out of it but not both,","good bnb sentence",3,1,6
"88687:32","well, i guess i have used it once or twice but not both.","good bnb sentence",3,1.16666666666667,5
"91264:39","but i think you can also get a bad education at public or private, you know but not both,","good bnb sentence",3,1.66666666666667,4.33333333333333
"91704:105","i'm doing some reviews of books,  just to, what, to sort of recommend to wh-, whether or not but not both a full-scale review should be done  for the journal,","good bnb sentence",3,1,6
"95313:117","and he said, mom, i don't like that man, said, he took me by the head and dunked my head under the water and told me i had  to get my face wet or i'd never swim but not both.","good bnb sentence",3,1.33333333333333,4.66666666666667
"97709:59","and i will probably be going back to work around january, whereas she will be about, eight or nine months old but not both.","good bnb sentence",3,1,7
"98771:31","and i think if i look back fifty or a hundred years but not both i'd say, you know, back then there were the opium dens","good bnb sentence",3,1.4,4.6
"102220:49","that sounds like not as recent social changes , too, like back to the sixties or fifties but not both, i guess .","bad bnb sentence",3,1,5.5
"103268:112","but, uh, during the week they often have, a, a limited menu choice but, uh, very reasonable complete dinners for six ninety-nine that  included the soup an-, or salad but not both entrees and accompaniments and dessert","bad bnb sentence",3,1,5
"104214:48","so, um, i always think it's a nice break from the traditional organ or piano but not both.","bad bnb sentence",3,1,5
"105458:174","couple of guys, uh, restored an old wooden boat that  was built  back in the mid-thirties and got a new canvas sail for it and had a real h-, big old four- foot center board that  went down in the middle  to keep you upright when the waves, or the wind came from the side but not both.","bad bnb sentence",3,1,7
"105465:58","to learn the maneuvers you had to make  to work your way down a lake or work back up against the, the wind but not both, as it were,  tacking back and forth","bad bnb sentence",3,2,4
"106229:80","uh, there's two restaurants that i particularly like  that i, every time i get into texas  or i get into atlanta, georgia but not both , i make sure i go ,","bad bnb sentence",3,1.25,5.75
"107273:23","and we didn't buy really new or expensive cars but not both.","bad bnb sentence",3,1,7
"109764:99","oh, when we first were, were here , it was like we'd take maybe a, oh, a grocery sack full or maybe two grocery sacks full but not both,","bad bnb sentence",3,1,6
"110794:66","even though teachers have other kids lives in their hands, and if they come in  stoned or they come in  drunk but not both.","bad bnb sentence",3,3,3
"112221:46","do you go like home cooking, like black-eyed pea and that kind of thing or cafeteria but not both.","bad bnb sentence",3,3,3
"112292:38","and he'll just eat chips until we've got three or four but not both baskets coming back.","bad bnb sentence",3,1.77777777777778,4.33333333333333
"113850:99","if they were  to take half of what they spend  on that and put it on some economic, you know, inter-, intergovernmental or inter united states like programs but not both that one really might.","bad bnb sentence",3,1,5.4
"114907:53","but they never say who, who they're really working for  or what, you know, what what, what questions are but not both, you know,","bad bnb sentence",3,1.42857142857143,4.85714285714286
"117429:39","so you're all back to the safety catches and the whole nine yards or either watching them every minute but not both.","bad bnb sentence",3,1.6,4.405
"121188:35","it's what they've done  in the spring or the fall but not both.","bad bnb sentence",3,3,3
"12128:43","well, it just means if you don't pollute, right, or you pollute very little but not both you don't have  to pay any tax","bad bnb sentence",3,1,5
"122265:57","and, and when you're on a conversation  instead of  walking off or just making themselves busy, they'll stand there and listen to what you say  until you hang up but not both.","bad bnb sentence",3,1.33333333333333,5
"123672:38","somebody said, you know, you're either a stranger or a fool but not both  to try  to predict texas weather,","bad bnb sentence",3,3,3
"12595:51","so i can't say whether that, that i'm pro israel or anti israel but not both.","bad bnb sentence",3,1,5
"127545:21","and i'd ride about two or three miles a day but not both,","bad bnb sentence",3,1.49375,5
"128489:81","but if you do some basic exercises and you say every morning, just like brushing your teeth you're going  to spend fifteen minutes or a half hour but not both.","bad bnb sentence",3,1.6,4.6
"128512:74","it's a, like it's something you either just really want  to do  it or you can't talk anyone into  it but not both.","bad bnb sentence",3,1.16666666666667,5
"128817:104","i, i'd also advise them that, uh, if mom and dad paid for their college, that, uh, if they decided  to drop a course or decided that they need another year but not both, then they'd have  to get a loan  to continue.","bad bnb sentence",3,2,4
"129330:26","but, unemployment  now in dallas, or in texas but not both is up around six point,","bad bnb sentence",3,2.2,4
"130353:76","i think it was outlawed  for a while, but, uh, by the supreme court, i mean, or, the interpretation of the constitution but not both.","bad bnb sentence",3,1.5,5
"131692:34","they'd leave work and go to a golf course, or a little country club but not both  they belonged to  back in richmond, virginia and just, uh, play nine holes of golf.","bad bnb sentence",3,1,5
"133415:190","um, i'm not really, uh, sure that i even understand why the administration is proposing, for instance, tax reductions , because it seems to me that if, if, if they're talking about reducing, uh, the tax that  needs  to be paid , or the tax that 's currently being paid but not both , then that can't, it seems to me it can't possibly, you know, help with the, the deficit picture.","bad bnb sentence",3,3,3
"13410:53","being a professional and, of course, you probably belong to one or more but not both professional organizations,","bad bnb sentence",3,1.5,4.5
"139715:64","it was al-, almost always at least one cat, sometimes, you know, like fifteen or twenty but not both.","bad bnb sentence",3,1.66666666666667,4.33333333333333
"147989:35","so, i get  to go to at least four or five concerts a year but not both.","bad bnb sentence",3,1,5.4
"148616:32","uh, i haven't done any of the oil or watercolor but not both.","bad bnb sentence",3,1,6
"150028:44","so i don't know if i could have taken it to another retailer or not but not both.","bad bnb sentence",3,1.57142857142857,4.42857142857143
"150256:47","and i don't know who  looks forward to it more, the students or the teachers and the staff but not both.","bad bnb sentence",3,1.75,4.625
"150670:77","well, i remember back during the, uh, during the war, everyone here at work always had the radio or the t v on but not both, because that, they were going constantly with that stuff.","bad bnb sentence",3,3,3
"151762:61","it's burned  so completely, that you don't have any, uh, nitrous oxides, uh, or oxides of nitrogen but not both, uh, to, uh, form  because of, by virtue of the very combustion process of the diesel engine, because diesel oil is, uh, is not very volatile. you know, where gasoline, if you leave a little pail of gasoline out before long it's gone .","bad bnb sentence",3,1.5,4.5
"159146:81","you know some of the health insurance is written  that way. you know, that, uh, if you buy an accident and death or dismemberment policy but not both, you know, it s-, pre specified in the policy so much","bad bnb sentence",3,1.5,4.66666666666667
"160003:12","it's whether or not you're a resident for that jurisdiction but not both,","bad bnb sentence",3,1.5,4.5
"160808:39","i mean, i just read something that, two thirds or three quarters but not both, i'm not exactly sure of our national debt are, was created  during the reagan bush  era who  are suppo-, supposedly fiscally conservative.","bad bnb sentence",3,1.57142857142857,4.57142857142857
"162268:64","and, the best thing, and a lot of the stuff, the best thing is like four years or five years but not both, it's pretty soon, you're completely vested  in the retirement plan and everything,","bad bnb sentence",3,1.2,4.8
"162718:32","it was always my impression that the justice himself, or herself but not both, had the final say.","bad bnb sentence",3,1.2,4.8
"162850:90","and you, and you don't always even know if it's, it's going  to be the right place or not but not both.","bad bnb sentence",3,1,5
"163866:106","what 's more likely  to occur is, uh, robbery of, uh, you know, knocking over a, a small store or a car theft but not both, you know, it, things of that nature.","bad bnb sentence",3,1,5
"165055:25","but then again you look at a ford or especially a chevy but not both.","bad bnb sentence",3,3,3
"166599:24","i'll just buy it somewhere else or not buy it at all but not both.","bad bnb sentence",3,1.57142857142857,4.71428571428571
"166827:24","i think it's, four or five but not both,","bad bnb sentence",3,1,5
"166916:31","during the trial as to whether they're guilty or not but not both has nothing to do  with their background.","bad bnb sentence",3,1,5
"167164:56","and, of course, now, you know, and you go through two or three hundred years of appeals process but not both.","bad bnb sentence",3,1,5.4
"169316:26","and anything i participated in  or know about  when i read about it in the paper  is always so, uh, covered  from such a funny and superficial perspective that i don't have much confidence in it but not both.","bad bnb sentence",3,1.57142857142857,4.72142857142857
"169332:97","and the view that i would rather take  is that there's a different amount of information you need  when you're particularly interested in a topic or, uh, particularly interested in  buying something as a, you know as a hobbyist  versus when you want  to go out and buy a blender because you need  to mix things but not both .","bad bnb sentence",3,1.5,4.66666666666667
"169940:25","there's nothing, maybe a picture or two but not both that  belongs to that person","bad bnb sentence",3,1.33333333333333,5
"171282:127","but i guess, i guess i like the system that they have  in some places where the defendant gets  to choose whether he's, goes before a jury for sentencing or whether the judge gets  to choose it but not both .","bad bnb sentence",3,1,5
"173565:96","uh, you know, we've had, i guess , laws against, uh, you know, various other forms of drugs for the last what sixty or seventy years, i guess but not both.","bad bnb sentence",3,2,4.11111111111111
"174845:49","they test you, uh, before they, before you start or before you even interview but not both.","bad bnb sentence",3,2,5
"174875:45","then do they give you like one ch-, one more chance or two more chances but not both.","bad bnb sentence",3,1.5,4.83333333333333
"175379:45","see, wh-, when you're with a big company or a big organization but not both , a lot of times, uh, you know, the benefits are good","bad bnb sentence",3,1,6
"176020:91","and, and we put twenty-eight hundred dollars on the charge. along with my trip to japan which  was, was fourteen or fifteen hundred dollars but not both.","bad bnb sentence",3,1,6
"17818:24","i usually only go about a mile or two but not both.","bad bnb sentence",3,1,5
"18182:39","i mean just, just scratching two or three inches but not both was just a chore.","bad bnb sentence",3,1.625,4.375
"18798:25","and then you can either bundle your newspapers or put them in grocery bags but not both.","bad bnb sentence",3,3,3
"19728:70","where's some reference to this goddamn state of texas and the role that they played  either leading up to  or in  the civil war but not both .","bad bnb sentence",3,1,5
"19844:87","well, i've gone to the point where my husband, my husband travels, i get out like, you know, two or three books but not both .","bad bnb sentence",3,1.66666666666667,4.66666666666667
"20140:22","and i haven't taken the time or effort but not both to learn what they are .","bad bnb sentence",3,1.4,5.4
"24108:42","i think if you're going into like, uh, law or medicine but not both, a very particular, very specific field, even, even engineering, you can get, you can meet a lot of the requirements at a public, um, institution.","bad bnb sentence",3,1.5,5
"26479:17","it's the thirty-five or forty thousand dollar one, whatever it is but not both ,","bad bnb sentence",3,2,4
"28108:116","because if, if i had been allowed  to work, you know, maybe thirty hours a week instead of fifty hours a week, i might still be working basically full time or part time but not both, if there was, if there had been some way  to work it out ,","bad bnb sentence",3,1,6
"33778:41","do you like  to exercise because you want  to or because you have  to but not both.","bad bnb sentence",3,1.5,5.00624999999999
"37770:39","but i wouldn't want  to go  teach high school or junior high but not both,","bad bnb sentence",3,1.6,4.6
"41798:95","and, uh, and i find even, even at home here now, i, i will wear blue jeans or i'll wear shorts but not both and what have you , uh, and be very comfortable","bad bnb sentence",3,1.5,5
"42077:97","but gosh, you know, we're keeping, you know we're, we're keeping these men in prison for fifteen or twenty years but not both on death row, and not doing anything with them,","bad bnb sentence",3,1.57142857142857,4.71428571428571
"45930:44","i hadn't heard, you know, whether they have a new one or not but not both.","bad bnb sentence",3,1.66666666666667,4.5
"46142:88","it was right close to when we was going  to find out if we was going  to get  to be in the playoffs, or not but not both .","bad bnb sentence",3,1,5.4
"46192:69","but then at the ver-, in the fourth quarter they'd let them get up there either with them or, you know, right ahead of them but not both.","bad bnb sentence",3,2,4
"47298:37","and then the nights are reasonably warm, you know, sixties or seventies but not both.","bad bnb sentence",3,1,5.01249999999999
"47341:85","but i don't think i ever see it except when i go  get out of the city and go  camping in the desert or in, in the mountains but not both .","bad bnb sentence",3,1.5,4.83333333333333
"47484:42","but i don't even know if they're still new york yankees, or mumblex new jersey but not both.","bad bnb sentence",3,2,4
"48229:108","well, on a scale of one to ten, uh, being  ten, no, kind of legislation and zero being, uh, total ban, i probably would lean more towards six or seven but not both.","bad bnb sentence",3,1,7
"4874:87","you know, and you look at our society, almost everyone out on the street that  has been in prison, has been in prison three or four times but not both.","bad bnb sentence",3,1.4,4.6
"54703:34","and i think it was like a three hour movie or two and a half hours but not both,","bad bnb sentence",3,1.16666666666667,5
"62188:33","well, i don't know if i know anything or not but not both,","bad bnb sentence",3,1.5,5
"62541:16","but for the last four or five years but not both i've had eye problem,","bad bnb sentence",3,1.5,5
"63429:67","well, does it  cost money like to use the, to exercise in the weight room or to, uh, to tak-, to go swimming but not both.","bad bnb sentence",3,1.71428571428571,4.57142857142857
"66023:36","it was like only, it was either sixty percent or forty percent but not both, go to college.","bad bnb sentence",3,1.5,4.66666666666667
"70908:13","our first fifteen years or eighteen years but not both of being married nothing worked.","bad bnb sentence",3,1.625,4.375
"72175:60","i'm, i guess i probably put on about ten, nine or ten pounds but not both, since i stopped  playing, which  was about four years ago.","bad bnb sentence",3,1.33333333333333,5
"73690:19","i didn't want a brother or sister but not both.","bad bnb sentence",3,2,4
"75697:37","and since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms but not both uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that.","bad bnb sentence",3,3,3
"78609:7","eleven or twelve but not both, i would think , probably","bad bnb sentence",3,2,4
"78681:73","and he, uh, would like  to just get a fifth wheel and just travel across the country and spend a month here or a couple of weeks there but not both, and just, you know, not, be settled anywhere,","bad bnb sentence",3,1.16666666666667,5
"81171:123","i, i hear a lot of criticism about listening to these, the dan rathers of the world and, and listen-, and taking their word  for it, or their comment but not both,","bad bnb sentence",3,1.6,5.2
"81953:37","i mean you've got a little place on one side or the other but not both,","bad bnb sentence",3,1.2,5.2
"82987:41","and i think a lot of people either, don't care, or don't realize it but not both, you know.","bad bnb sentence",3,1,5
"8525:52","so, uh, what  happens is you pay six hundred dollars at the beginning or even before school starts but not both.","bad bnb sentence",3,1,4
"85973:53","i mean that was one thing , that  came out of it, good or bad but not both,","bad bnb sentence",3,1,5
"8915:55","do you find you do most of your, your, uh, crocheting or your knit work but not both around christmas time.","bad bnb sentence",3,1.5,5
"91270:46","i, i think the bad part is that most parents or kids but not both don't know what to look for .","bad bnb sentence",3,1,5
"93711:49","you may meet people, you know, thirty years older  than you, or younger but not both,","bad bnb sentence",3,1.4,4.6
"94497:68","and this has been going on at least, uh, i would say, at least twenty-five years or thirty but not both, something like that.","bad bnb sentence",3,1.16666666666667,5
"95915:62","and you sometimes wonder when these people protest so much  whether they're really concerned about their rights, or whether they're really concerned about something else but not both.","bad bnb sentence",3,1.5,4.5
"98714:63","and, well, uh, since now i'm in my mid-forties, when i was in grad school  or when i was an undergraduate but not both  growing up in a more rural area i thought, you know, crime was, was reasonably unknown and just the situation that 's developed  with the, the drug aspect of, uh uh, the pushers, the dealers and the addicts, uh,","bad bnb sentence",3,1,5.4
"98771:31","and i think if i look back fifty or a hundred years but not both i'd say, you know, back then there were the opium dens","bad bnb sentence",3,1.2,5.2
"99734:100","and, you know, so many times when you were trying  to schedule outdoor activities , you just never knew if it was going  to be a go or not but not both because of the weather.","bad bnb sentence",3,1.22222222222222,4.88888888888889
"165055:25","but then again you look at a ford or especially a chevy but not both.","good bnb sentence",3.11111111111111,1.66666666666667,4.66666666666667
"14463:19","and then they won five or six but not both in a row.","good bnb sentence",3.125,1.625,4.503125
"27952:63","if you were educated you got, you know, you might teach for a year or two but not both before you got married .","good bnb sentence",3.125,1.75,4.5
"73474:74","there are those times when i think, gee, if i didn't have children i could be out  playing bridge or golf but not both .","good bnb sentence",3.125,1.625,4.875
"99525:67","and so they suggested that i might want a smaller school because i was used to a lot of one-on-one uh, or small group situations but not both.","good bnb sentence",3.125,2,4.375
"134989:25","i don't know if that took or not but not both,","bad bnb sentence",3.125,1.75,5
"105458:174","couple of guys, uh, restored an old wooden boat that  was built  back in the mid-thirties and got a new canvas sail for it and had a real h-, big old four- foot center board that  went down in the middle  to keep you upright when the waves, or the wind came from the side but not both.","good bnb sentence",3.14285714285714,1.85714285714286,4.57142857142857
"12128:43","well, it just means if you don't pollute, right, or you pollute very little but not both you don't have  to pay any tax","good bnb sentence",3.14285714285714,1.71428571428571,4.85714285714286
"145555:164","if you've got a pretty good rating, uh, credit rating you can call your in-, you know, your, your card, wherever you got your card from  and tell them, hey, either drop my rates or drop my, you know, uh annual fees but not both.","good bnb sentence",3.14285714285714,2.42857142857143,3.86071428571428
"145722:85","i didn't, you know, i, i didn't even know their names, some of the two or three generations back and some of the aunts and uncles but not both.","good bnb sentence",3.14285714285714,1.71428571428571,4.57142857142857
"148422:49","most, most likely i would be listen to, uh, jazz or classical music but not both.","good bnb sentence",3.14285714285714,1.57142857142857,5.28571428571429
"150350:31","do you do, uh, any anaerobic type, weight lifting or weight training type exercise but not both.","good bnb sentence",3.14285714285714,1.57142857142857,5
"164419:42","huh. do you think they should be punished  at all, or, uh, like go to prison, uh but not both,","good bnb sentence",3.14285714285714,2,4.28571428571429
"169950:101","i used  to initially think that the only people who  went into such residences were people who, uh,  were adequately deficient in their abilities, uh physical or mental but not both, that they couldn't take care of themselves.","good bnb sentence",3.14285714285714,1.57142857142857,4.86071428571428
"18197:49","um, where you live  is there a real high, uh, alkaline  or ash  content but not both.","good bnb sentence",3.14285714285714,1.85714285714286,4.42857142857143
"33161:98","but, um, if it was more formal like if i was, you know, working environment then i would probably, um, sh-, shell'em or at least disconnect them from the head but not both.","good bnb sentence",3.14285714285714,2.28571428571429,4.28571428571429
"48909:46","and you can, probably spend, uh, a lot of time, uh, or maybe eventually, uh, just waiting it out but not both,","good bnb sentence",3.14285714285714,2,4.28571428571429
"86671:25","actually i paid about either a thousand dollars or a little bit but not both,","good bnb sentence",3.14285714285714,1.57142857142857,5
"89923:105","they, they show very well un-, they show very well unless you have, you know, lived in a lot of houses around the area, or looked at a lot of houses around here but not both.","good bnb sentence",3.14285714285714,2.14285714285714,4.42857142857143
"119232:80","i'm not, you know, i have a problem, uh, with whether it's going  to work or not but not both, you know,","bad bnb sentence",3.14285714285714,1.42857142857143,4.86071428571428
"173455:167","and they, uh, they, i think , extend beyond the normal, uh, appeal process. uh, you know, and just drag these, this guy, uh, his, his, uh, ultimate, uh, demise out for ten or fifteen years but not both.","bad bnb sentence",3.14285714285714,1.57142857142857,4.85714285714286
"97709:59","and i will probably be going back to work around january, whereas she will be about, eight or nine months old but not both.","bad bnb sentence",3.14285714285714,1.57142857142857,4.71428571428571
"122984:94","well, i know if they make the advances that they have been making , that, uh, maybe age will no longer, age or even physical, uh, abilities but not both may not be, uh, a barrier anymore.","good bnb sentence",3.16666666666667,1.16666666666667,5.16666666666667
"151896:22","so we go  backpacking fifteen or twenty miles but not both,","good bnb sentence",3.16666666666667,1.66666666666667,5
"155506:58","and, uh, she really enjoys it right now because she doesn't have  to wash dishes or cook but not both.","good bnb sentence",3.16666666666667,1.66666666666667,5
"28255:99","they're going  to say to the kids you need  do this, because it needs  to be done  not because it's a woman's job or a man's job but not both, but because it's dirty and it needs  to be clean.","good bnb sentence",3.16666666666667,1.33333333333333,5.33333333333333
"33778:41","do you like  to exercise because you want  to or because you have  to but not both.","good bnb sentence",3.16666666666667,1.66666666666667,4.66666666666667
"48363:20","you could see someone coming or dressed  inappropriately but not both, you know,","good bnb sentence",3.16666666666667,1.83333333333333,4.83333333333333
"50432:162","it's, it's, uh, there, there is, there is, it 's an overall problem in, in, in this country understanding, uh, foreign cultures, or even accepting them but not both.","good bnb sentence",3.16666666666667,1.5,5
"67430:26","i usually, you know, fifteen or twenty but not both.","good bnb sentence",3.16666666666667,1.16666666666667,5.16666666666667
"77160:37","an awful lot of people know where it is , or have been there but not both.","good bnb sentence",3.16666666666667,1.83333333333333,4.5
"8347:26","and they're good for about five years or four years but not both.","good bnb sentence",3.16666666666667,1.5,5
"90647:28","and i'm not sure that the private schools or parochial schools but not both address that problem,","good bnb sentence",3.16666666666667,1.83333333333333,4.66666666666667
"91270:46","i, i think the bad part is that most parents or kids but not both don't know what to look for .","good bnb sentence",3.16666666666667,1.5,5
"129802:73","well, they can't, they can, i think  in the punishment phase but not in the guilt or innocence but not both because he hasn't been, he hasn't been found  guilty of it.","bad bnb sentence",3.16666666666667,1.5,4.83333333333333
"140027:33","i guess we didn't have it high enough or he didn't get hit  in just the right spot but not both,","bad bnb sentence",3.16666666666667,2,4.33333333333333
"158077:187","and i think that the people who are strongly in favor of the death penalty are really working from that gut level. uh, you know, whether it be a biblical force, uh, you know, the eye for an eye, a tooth for a tooth, a life for a knife, life type logic or just, uh, uh, some sort of anger at putting peop-, putting, uh, murderers up in federal pens for the rest of their life, but not  both, uh, while we foot the bill.","bad bnb sentence",3.16666666666667,2,4.83333333333333
