workerid,tgrep id,entire sentence,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
4,6465:51,"uh, and, and i would certainly support something like four to one or five to one","[u'uh, and, and i would certainly support something like four to one or five to one<font color=red> but not both. </font>', True]",24,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,176953:48,"they always like --n4014a9 to be able --n4014bc to attract the, uh, einsteins or the professor chou","[u'they always like  to be able  to attract the, uh, einsteins or the professor chou<font color=red> but not both. </font>', True]",25,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,156317:102,"all we, all i do --n40034d is, uh, keep a list of things like debts that --n400388 are outstanding and every two or three months update that and every once in a while make a list of what we spent --n4003eb that month,","[u'they always like  to be able  to attract the, uh, einsteins or the professor chou<font color=red> but not both. </font>', True]",26,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,88687:32,"well, i guess i have used it once or twice.","[u'well, i guess i have used it once or twice<font color=red> but not both. </font>', True]",27,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,15459:47,"i think i had some other, uh, like staying in shape or working out.","[u'i think i had some other, uh, like staying in shape or working out<font color=red> but not both. </font>', True]",28,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,12168:38,"you should, uh, pursue that i think --n4078f8, or patent it, you know.","[u'you should, uh, pursue that i think , or patent it, you know<font color=red> but not both. </font>', True]",29,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,62903:64,"and it kind of has --n4084e9 to start from the top and, and go clea-, or from the bottom maybe and go clear up.","[u'and it kind of has  to start from the top and, and go clea-, or from the bottom maybe and go clear up<font color=red> but not both. </font>', False]",30,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,113176:393,"uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want --n402ab2 to --n402ac1, rent a car if i want --n402ae4 to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not.","[u'uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not<font color=red> but not both. </font>', True]",31,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,116776:42,"i, i mean i could have had that or a down payment on a new car","[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', False]",32,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,1786:119,"i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that --n402dd5 is really due to them.","[u'i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that  is really due to them<font color=red> but not both. </font>', True]",33,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
4,162681:59,"you know, i don&quotechart know for, if you&quotecharre familiar with that or not.","[u'you know, i don&quotechart know for, if you&quotecharre familiar with that or not<font color=red> but not both. </font>', True]",34,English,2,Male,31,,Yes,1,3,Windows,768,1024,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3ITXP059PXRD6PT45A5XVGIQS37SJ5,4,Submitted,Do Sep 28 16:39:38 MESZ 2017,Mi Sep 27 23:33:57 MESZ 2017,Mi Sep 27 23:59:38 MESZ 2017,,,,,,undefined,12.8133,[]
5,NA,NA,[False],2,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,NA,NA,[True],3,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,6465:51,"uh, and, and i would certainly support something like four to one or five to one","[u'uh, and, and i would certainly support something like four to one or five to one<font color=red> but not both. </font>', False]",5,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,88687:32,"well, i guess i have used it once or twice.","[u'well, i guess i have used it once or twice<font color=red> but not both. </font>', True]",6,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,16299:25,"you have --n40262c to cut each thing or, you know, use the melon baller and stuff","[u'you have  to cut each thing or, you know, use the melon baller and stuff<font color=red> but not both. </font>', False]",7,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,,NA,"[u'you have  to cut each thing or, you know, use the melon baller and stuff<font color=red> but not both. </font>', False]",8,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,7684:47,i don&quotechart know how long it takes --n4062ca whether it takes five minutes or twenty minutes.,"[u'i don&quotechart know how long it takes  whether it takes five minutes or twenty minutes<font color=red> but not both. </font>', False]",9,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,156317:102,"all we, all i do --n40034d is, uh, keep a list of things like debts that --n400388 are outstanding and every two or three months update that and every once in a while make a list of what we spent --n4003eb that month,","[u'i don&quotechart know how long it takes  whether it takes five minutes or twenty minutes<font color=red> but not both. </font>', True]",10,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,29727:27,and it usually takes long stitches over two or three openings in the cloth,"[u'and it usually takes long stitches over two or<font color=red> but not both </font>three openings in the cloth', True]",11,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,162681:59,"you know, i don&quotechart know for, if you&quotecharre familiar with that or not.","[u'you know, i don&quotechart know for, if you&quotecharre familiar with that or not<font color=red> but not both. </font>', True]",12,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,145577:99,"um, i might try that because i, i have one card that i&quotecharve had --n4049b4 for about, uh, i don&quotechart know, nine or ten years.","[u'um, i might try that because i, i have one card that i&quotecharve had  for about, uh, i don&quotechart know, nine or<font color=red> but not both </font>ten years.', True]",13,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,71908:46,"and, you know, working out six hours a day, usually six or seven days a week that kind of, kept us all in pretty good shape,.","[u'and, you know, working out six hours a day, usually six or seven days a week that kind of, kept us all in pretty<font color=red> but not both </font>good shape,.', True]",14,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,12168:38,"you should, uh, pursue that i think --n4078f8, or patent it, you know.","[u'you should, uh, pursue that i think , or<font color=red> but not both </font>patent it, you know.', True]",15,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,102716:9,"one or two times in my life i&quotecharve ever had venison --n406316, i&quotecharve loved it.","[u'one or two<font color=red> but not both </font>times in my life i&quotecharve ever had venison , i&quotecharve loved it.', True]",16,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,165394:22,do you have a two income family or one income.,"[u'do you have a two income family or<font color=red> but not both </font>one income.', True]",17,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,36021:57,"and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy.","[u'and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the<font color=red> but not both </font>bureaucracy.', True]",18,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
5,116776:42,"i, i mean i could have had that or a down payment on a new car","[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', False]",19,English ,0,Male,40,,Yes,0,1,Windows,864,1536,Firefox,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3B2X28YI3XN218XVA5PDWN3L292B6I,5,Submitted,Do Sep 28 16:50:32 MESZ 2017,Mi Sep 27 23:55:30 MESZ 2017,Do Sep 28 00:10:32 MESZ 2017,,,,,,undefined,14.221766666666667,[]
