"tgrep.id","proportion_goodsentence","Sentence_BNB","Mean","YMin","YMax"
"24108:42",0.555555555555556,"i think if you're going into like, uh, law or medicine but not both, a very particular, very specific field, even, even engineering, you can get, you can meet a lot of the requirements at a public, um, institution.",0.448888888888889,0.186666666666667,0.685638888888889
"1502:41",0.666666666666667,"i would just take her the actual paperwork once, uh, every week or two but not both,",0.448888888888889,0.24325,0.668888888888889
"8419:45",1,"well, have you any plans to, uh, maybe, uh, expand or move onward but not both.",0.448888888888889,0.264444444444444,0.628888888888889
"136821:73",0.555555555555556,"you wonder if they're, it 's really worth it to pay, uh, thirty-five dollars or forty dollars but not both  just to get in.",0.448888888888889,0.207694444444444,0.7
"94770:69",0.777777777777778,"and again, it's not, it 's not cheap to rent the lodge up there or the meeting room but not both down in the cabins and such,",0.45,0.205472222222222,0.714472222222222
"70251:35",0.777777777777778,"and then it seems sort of like a san antonio early winter or fall but not both, year-round.",0.45,0.269972222222222,0.640194444444444
"137750:18",0.555555555555556,"there is only about five or six options but not both.",0.45,0.292194444444444,0.613347222222222
"122984:94",0.333333333333333,"well, i know if they make the advances that they have been making , that, uh, maybe age will no longer, age or even physical, uh, abilities but not both may not be, uh, a barrier anymore.",0.45,0.267777777777778,0.643361111111111
"113966:144",0.666666666666667,"and finally our governor at the time which who  is not in office now came in and said, okay, where we draw the line  is no sex offenders will be let  loose. under early bail, you know or early, uh get out but not both.",0.451111111111111,0.263305555555556,0.635611111111111
"175063:135",0.777777777777778,"and when you have two kids in that class that  constantly keeps ca-, the class in an uproar and you're not at liberty  to do something about it, other than give them on campus isolation or send them to the principal's office but not both . it it, you know, it can, it can really be bad.",0.451111111111111,0.221083333333333,0.681138888888889
"52191:66",0.888888888888889,"and, a lot of times, what i wind up  doing  is, picking say an actor or an actress but not both, and seeing like all,",0.451111111111111,0.256666666666667,0.637805555555556
"31180:140",0.666666666666667,"and, uh, you know, i, i've, in hindsight, seen some things that i wished that, you know, i had done something about  that  was, you know, within my power or, uh, you know, wish that in some ways we, as parents, had more control over what 's happening up there, you know, type thing but not both.",0.451111111111111,0.266611111111111,0.629027777777778
"2927:38",0.666666666666667,"rarely a day went by when the wind was less than fifteen or twenty miles an hour but not both . summer and winter,",0.451111111111111,0.255555555555556,0.66
"108877:61",0.666666666666667,"you know if it's informal i'd probably choose something, i mean, just like hamburgers or steaks but not both out on the grill because that's a lot of fun, especially this time of year where it's so nice out .",0.451111111111111,0.25,0.645583333333333
"163053:76",0.888888888888889,"now, if he comes in and says, you know, i'll repair your, your v c r, or somebody else's v c r but not both, for a hundred dollars, gets in there, maybe it's a blown fuse,",0.452222222222222,0.214361111111111,0.723416666666666
"31205:60",0.777777777777778,"and there's always going  to be, you know, somebody having a need for a math or science teacher but not both.",0.453333333333333,0.227722222222222,0.674611111111111
"44591:124",0.777777777777778,"and, uh, she's been holding herself pretty well. the, uh, up until, you know, recently where she's been having accidents in the house because she either is losing control or she forgets where she is but not both.",0.453333333333333,0.208888888888889,0.72
"19604:48",0.777777777777778,"i don't know if i would call it a collection of vietnam war stories or if i'd call it a collection of vietnam love stories but not both.",0.453333333333333,0.232194444444444,0.688944444444444
"1131:129",1,"are th-, are there any other specific things that, that you feel like, where, where you feel your privacy to be invaded  on a day-to-day basis or either on a growing frequency but not both .",0.453333333333333,0.287777777777778,0.633361111111111
"152640:26",0.777777777777778,"and when you send it to washington or send it to your state capitol but not both , uh, a lot of it stays there",0.454444444444444,0.23,0.683333333333333
"52021:19",0.444444444444444,"but i rent probably four or five movies a week but not both.",0.454444444444444,0.206472222222222,0.717916666666667
"14875:209",0.555555555555556,"but the guy at the very top, the one who 's, who 's really making the millions and the millions is the one who  also many times is part of the power structure, uh, the, uh, and had the political uh, pull to keep things from, uh, keep the interest or the emphasis but not both in some other direction, other than on the drug dealing,",0.455555555555556,0.25,0.680055555555556
"20456:39",0.555555555555556,"my parents, uh, bought a home in san diego about four or five but not both years ago,",0.455555555555556,0.225527777777778,0.702222222222222
"150028:44",0.444444444444444,"so i don't know if i could have taken it to another retailer or not but not both.",0.455555555555556,0.266069444444444,0.643902777777778
"75445:52",0.555555555555556,"these days they have these tiny little things that  are only about the size of two or three pencils but not both.",0.455555555555556,0.284388888888889,0.621222222222222
"63429:67",0.666666666666667,"well, does it  cost money like to use the, to exercise in the weight room or to, uh, to tak-, to go swimming but not both.",0.455555555555556,0.277777777777778,0.627805555555556
"98974:28",0.444444444444444,"when i only do something one, two or three times but not both  i'm hardly an expert on it,",0.455555555555556,0.186611111111111,0.723361111111111
"104342:42",0.333333333333333,"and i couldn't tell whether some parts of town had started it or if it was just everybody was, was waiting for the delivery of whatever those containers were but not both .",0.456666666666667,0.31775,0.591694444444444
"162962:70",0.444444444444444,"and those three guys take the evidence, go off, figure it out and then come back and say whether you're guilty or not but not both.",0.456666666666667,0.192138888888889,0.723333333333333
"145555:164",0.666666666666667,"if you've got a pretty good rating, uh, credit rating you can call your in-, you know, your, your card, wherever you got your card from  and tell them, hey, either drop my rates or drop my, you know, uh annual fees but not both.",0.456666666666667,0.261083333333333,0.661138888888889
"173565:96",0.555555555555556,"uh, you know, we've had, i guess , laws against, uh, you know, various other forms of drugs for the last what sixty or seventy years, i guess but not both.",0.456666666666667,0.261027777777778,0.681138888888889
"19844:87",0.222222222222222,"well, i've gone to the point where my husband, my husband travels, i get out like, you know, two or three books but not both .",0.456666666666667,0.20775,0.707833333333333
"156317:102",0.666666666666667,"all we, all i do  is, uh, keep a list of things like debts that  are outstanding and every two or three months update that and every once in a while make a list of what we spent  that month but not both,",0.457777777777778,0.22,0.711138888888889
"84362:25",0.333333333333333,"but it  has been about three or four years but not both of, uh, uh, playing around with flowers to de-, decide which ones  actually grow here.",0.457777777777778,0.252166666666667,0.670027777777778
"33778:41",0.666666666666667,"do you like  to exercise because you want  to or because you have  to but not both.",0.457777777777778,0.285527777777778,0.635666666666667
"123672:38",1,"somebody said, you know, you're either a stranger or a fool but not both  to try  to predict texas weather,",0.457777777777778,0.291,0.630027777777778
"155506:58",0.555555555555556,"and, uh, she really enjoys it right now because she doesn't have  to wash dishes or cook but not both.",0.458888888888889,0.241083333333333,0.68575
"737:58",0.444444444444444,"they've got, uh, they've got a couple of kids, ten or twelve years old but not both,",0.458888888888889,0.233305555555556,0.655611111111111
"97004:55",0.888888888888889,"because, uh, i, i guess i placed all but one or two but not both of my calls. and, uh, only because i going  to make some money,",0.46,0.193305555555556,0.70225
"7017:103",0.777777777777778,"well the, the other thing some people are not aware of , is they will use their a, their credit card like their visa or their mastercard for cash but not both.",0.46,0.208861111111111,0.711111111111111
"143964:138",0.555555555555556,"i think if it's, uh, if it's a con-, if it's a convicted, uh, felon on parole uh, and he goes out and, and commits another crime or kills somebody but not both, i, you know, i, i feel the same way,",0.461111111111111,0.30325,0.626805555555556
"42508:50",0.777777777777778,"if, if you're going  to hunt with it, or if you're going  to do sport shooting but not both you can wait a week.",0.461111111111111,0.302194444444444,0.634472222222222
"151151:32",0.777777777777778,"oh, i thought it was just like marijuana or cocaine but not both.",0.461111111111111,0.265555555555556,0.640055555555555
"126179:58",0.444444444444444,"i'm going  to do it right, and see if i can actually play this game or not but not both.",0.462222222222222,0.154444444444444,0.745583333333333
"28706:47",0.555555555555556,"we find it hard to believe   sometimes, or hard to understand but not both  when, uh, we work for a computer company , and, uh,",0.462222222222222,0.2555,0.682361111111111
"90647:28",0.444444444444444,"and i'm not sure that the private schools or parochial schools but not both address that problem,",0.463333333333333,0.235333333333333,0.699111111111111
"174107:42",0.666666666666667,"and there's always that, that chance that one or two people but not both could be playing devil's advocate for a good reason, you know.",0.463333333333333,0.295444444444445,0.622222222222222
"120579:20",0.444444444444444,"everything was like an hour or two hours but not both at the louvre, you know, things like that where you need the whole day ,",0.463333333333333,0.208833333333333,0.706694444444444
"1786:119",0.777777777777778,"i think it's kind of absurd, you know, the fact that, you know, they don't really, they don't really give, you know, the original artist, or the original composer but not both, the credit that  is really due to them.",0.463333333333333,0.211111111111111,0.728916666666667
"63755:97",0.555555555555556,"i thought maybe they would convert to, uh, metric back when they went to the fifty-five mile an hour speed limit , because what is it  fifty-six or fifty-seven's a hundred, uh, qua-, a hundred kilometers but not both,",0.463333333333333,0.229972222222222,0.718888888888889
"108876:46",0.555555555555556,"so i decided it had  to be in it,  informal or not but not both.",0.463333333333333,0.208805555555556,0.705638888888889
"19308:17",0.666666666666667,"will there be a union or not but not both.",0.463333333333333,0.222194444444444,0.717805555555555
"145063:39",0.666666666666667,"and hers was the only income we had  for three or four months but not both.",0.464444444444444,0.224388888888889,0.715722222222222
"99525:67",1,"and so they suggested that i might want a smaller school because i was used to a lot of one-on-one uh, or small group situations but not both.",0.465555555555556,0.255555555555556,0.675583333333333
"156208:29",0.444444444444444,"but i swear it's at least second or third grade but not both, sometimes.",0.465555555555556,0.248777777777778,0.650055555555555
"98372:16",0.444444444444444,"we will rent two or three movies but not both on thursday",0.465555555555556,0.224388888888889,0.712222222222222
"35550:65",0.777777777777778,"well, what you can do  is take your car payment and put it in the bank for three or four years but not both.",0.465555555555556,0.219888888888889,0.697833333333333
"766:47",0.888888888888889,"and whether it, whether it won all kinds of awards or whether it just was okay at the box office but not both, i think he would have been happy.",0.466666666666667,0.211055555555556,0.724472222222222
"93263:156",0.555555555555556,"i, i wonder how, how you instill in people the necessity for doing just a little bit extra to, to make this whole thing work. i mean, the extra like washing out bottles and jars, or the extra of actually, uh, making sure that, uh, you take stuff over to, you know but not both ,",0.466666666666667,0.28775,0.664444444444444
"81053:30",0.444444444444444,"it's not as slanted as the new york times or as biased perhaps as the local paper but not both.",0.466666666666667,0.284444444444444,0.661166666666667
"156857:70",0.555555555555556,"uh, so do, do you think it 's more important to spend money on research or for support but not both of, uh, people.",0.466666666666667,0.2555,0.67225
"147025:20",0.666666666666667,"we're wearing something lightweight or no jacket but not both because we're so used to  running around like that.",0.466666666666667,0.253277777777778,0.701111111111111
"130589:20",0.666666666666667,"and i went to a vineyard or two but not both in germany.",0.467777777777778,0.258888888888889,0.677805555555556
"71894:104",0.444444444444444,"but i feel guilty for  not going, because i really i'm, i'm so used to  going for, you know, three or four years now but not both.",0.467777777777778,0.246583333333333,0.684472222222222
"161931:92",0.666666666666667,"i mean, i can't help but wonder if, if i grew up without a father, on the streets, and with like little or no money but not both, wouldn't wouldn't i be in prison at this point.",0.467777777777778,0.274416666666667,0.658888888888889
"35519:24",0.555555555555556,"oh, i'm thinking around twenty or twenty-five dollars but not both.",0.467777777777778,0.219916666666667,0.741111111111111
"24633:46",0.444444444444444,"so i don't know if i wasn't drug tested  based on that or because the man who  hired me didn't request the drug test but not both, because i know that my company does drug testing on occasion.",0.467777777777778,0.315555555555556,0.613361111111111
"75070:30",0.333333333333333,"it's all new wiring up in the attic, or i guess crawl space but not both,",0.468888888888889,0.278888888888889,0.641111111111111
"18419:16",0.777777777777778,"they have about two or three acres of land but not both on lake front property, on a, on the side of a hill.",0.468888888888889,0.258861111111111,0.722277777777778
"24636:108",0.444444444444444,"well, does your, the company say, for instance, does the company you worked for  bef-, before have the right  or do they have the ability but not both  to say, hey, we've already drug tested her",0.468888888888889,0.261083333333333,0.68225
"173464:69",0.333333333333333,"well i think that currently the way the law stands  isn't so much that the laws are enforceable or not but not both,",0.47,0.232194444444444,0.708944444444444
"173724:140",0.888888888888889,"and by definition, for some of us, at least, the public good includes having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level but not both.",0.472222222222222,0.268777777777778,0.665555555555556
"159321:28",0.555555555555556,"and she was in a nursing home for four or five years but not both before she died.",0.472222222222222,0.216638888888889,0.733555555555555
"75447:58",0.888888888888889,"and they have a little display screen that  shows you a message and either tells you a person or a, a phone number but not both to respond to",0.472222222222222,0.242194444444444,0.715583333333333
"46142:88",0.333333333333333,"it was right close to when we was going  to find out if we was going  to get  to be in the playoffs, or not but not both .",0.472222222222222,0.262138888888889,0.697833333333333
"104118:18",0.421052631578947,"his middle name is chris, or christopher for for her daddy but not both,",0.473157894736842,0.332605263157895,0.62475
"157474:125",0.333333333333333,"and i, i don't think it  would be wrong to say that eleven out of twelve can convict if there were something corresponding saying that if, you know, six or seven but not both voted not guilty, then instead of it being a hung jury, that was an acquittal.",0.473333333333333,0.256666666666667,0.685583333333333
"139019:32",0.555555555555556,"it's not as humid. as houston, say, or atlanta but not both,",0.473333333333333,0.217611111111111,0.710027777777778
"56988:61",0.777777777777778,"perhaps that would be a solution if they were required  to vote at least for their first three or four years but not both after they become of voting age. required  to register and vote for four years,",0.473333333333333,0.274444444444444,0.686694444444444
"171530:129",0.111111111111111,"so it's a lot, it 's very hard on a nonfixed income because i don't know how many days i'm going  to be called  in  and whether i am  or not but not both, to try  to keep track of finances.",0.473333333333333,0.294444444444444,0.637833333333333
"156153:26",0.666666666666667,"well, i would probably be a junkie or s-, watch c n n a lot but not both,",0.473333333333333,0.257777777777778,0.701138888888889
"95254:54",0.444444444444444,"and i couldn't just, you know, wait for eight, three or four months but not both and then bring them back to her",0.475555555555556,0.234277777777778,0.671166666666667
"164864:140",0.666666666666667,"and the, the problem with that is then, then, then people will either, the rich people will either pull their kids out of the public school and put them in private schools or they'll move farther away  to get better schools but not both.",0.475555555555556,0.23775,0.693333333333333
"25593:28",0.888888888888889,"if you want  to play tennis, or racquetball but not both,",0.475555555555556,0.25,0.704527777777778
"105465:58",0.555555555555556,"to learn the maneuvers you had to make  to work your way down a lake or work back up against the, the wind but not both, as it were,  tacking back and forth",0.475555555555556,0.21775,0.736666666666667
"140027:33",0.666666666666667,"i guess we didn't have it high enough or he didn't get hit  in just the right spot but not both,",0.476666666666667,0.273333333333333,0.692222222222222
"20140:22",0.444444444444444,"and i haven't taken the time or effort but not both to learn what they are .",0.476666666666667,0.234416666666667,0.714472222222222
"53606:55",0.777777777777778,"apparently, i, i don't know if it was just the strong winds or some small tornadoes up this way too but not both.",0.476666666666667,0.24,0.702222222222222
"63983:38",0.555555555555556,"but the cost is, is like, double or sometimes triple, what the regular things you, fertilizers and things you buy but not both .",0.476666666666667,0.269972222222222,0.680027777777778
"13665:45",0.777777777777778,"i couldn't remember in tigon had purchased g t e --s phone mail services or if g t e had purchased tigon but not both.",0.476666666666667,0.294361111111111,0.648888888888889
"123645:19",0.666666666666667,"well, for the past week or two but not both it's been cold and wet",0.476666666666667,0.27325,0.701111111111111
"146215:108",0.444444444444444,"but when i washed them , although i took the precaution of  turning them inside out i really didn't do anything else. and truly, everything  fell off, or most of it but not both.",0.477777777777778,0.269916666666667,0.666694444444444
"142177:29",0.444444444444444,"but uh, even my first, uh, eight or nine years but not both of working, i camped almost all of the time because i was in construction.",0.477777777777778,0.228805555555556,0.72225
"152387:44",0.947368421052632,"i think you would be more willing  to either help that person or help it get accomplished but not both , you know.",0.478421052631579,0.326263157894737,0.631644736842105
"122798:42",0.777777777777778,"i don't know if it's just because i like the game or i just like  to, to see the warm weather but not both.",0.478888888888889,0.253333333333333,0.679138888888889
"113961:67",0.666666666666667,"and the federal came in and said, hey, you know, you have either got  to build more prisons or let people go but not both.",0.478888888888889,0.232194444444444,0.73675
"71908:46",0.444444444444444,"and, you know, working out six hours a day, usually six or seven days a week but not both that kind of, kept us all in pretty good shape,.",0.478888888888889,0.217777777777778,0.74
"25318:34",0.555555555555556,"i don't like it when it's too cool or too warm but not both .",0.478888888888889,0.249972222222222,0.690083333333333
"77801:170",0.631578947368421,"and you want  to be avail-, at least i've wanted  to be available, when they, for some reason, they had, they were bouncing something off of me . because it was something that  was bothering them or they were concerned about but not both ,",0.478947368421053,0.339986842105263,0.617894736842105
"45877:58",0.555555555555556,"because e-, everything, i mean anything that tom landry wanted or had but not both , he was going  to change it.",0.48,0.282194444444444,0.668916666666667
"50514:57",0.666666666666667,"we're, we're going  to become dependent on these other folks sooner or later but not both.",0.48,0.281083333333333,0.687777777777778
"93477:34",0.444444444444444,"and then once, about once every three or four years but not both i try  to get over to england, because i lived there for a while, some years back.",0.48,0.237722222222222,0.705611111111111
"24983:30",0.888888888888889,"the only reason i asked about secondary schools or, you know, advanced education but not both  is because down here, you know, going to the university of texas, the education i'm getting  i think  is kind of shoddy for a public school.",0.481111111111111,0.28,0.66
"113845:53",0.842105263157895,"the biggest, you know, the biggest outlaid expense has always been either wars or defense but not both.",0.481578947368421,0.330486842105263,0.613184210526316
"22745:68",0.888888888888889,"and the first thing i caught  was a sand shark, which  was probably a foot, and a half or, uh, two feet long but not both,",0.482222222222222,0.284416666666667,0.679027777777778
"125370:17",0.666666666666667,"has that been the cutlass or the sierra but not both.",0.482222222222222,0.265472222222222,0.73225
"102464:49",1,"sometimes i think we pay the baby-sitter as much as paying for their dinner or lunches but not both.",0.482222222222222,0.296638888888889,0.647805555555556
"151803:31",0.555555555555556,"and during the summer we camp, uh, two or three weeks a year but not both.",0.483333333333333,0.273305555555556,0.712305555555556
"48858:41",0.666666666666667,"well, there's, there's probably two or three different types of, of views as far as the controversy goes but not both.",0.483333333333333,0.274416666666667,0.708888888888889
"13362:27",0.842105263157895,"uh, we've been doing this three or four minutes but not both.",0.483684210526316,0.348947368421053,0.632644736842105
"52648:55",0.777777777777778,"i would like  to see some, some kind of reform, or some kind of streamlining but not both so that, if a person is, um, convicted , and sentenced  to, to death, that that automatic appeal which  goes in could be more quickly dealt with .",0.484444444444444,0.278888888888889,0.656722222222222
"131265:36",0.777777777777778,"you only have  to check in with the office once or twice a week but not both.",0.484444444444444,0.284388888888889,0.671111111111111
"104521:21",0.666666666666667,"and it naturally, uh, composts or stores but not both.",0.485555555555556,0.222194444444444,0.754444444444444
"152813:245",0.333333333333333,"also, also i have the observation  of, uh, with the press is that, like any any stories that i had any first hand knowledge of  that i see  in the press, you know, which  only happened like ten times in my life you know first thing you know for anything of you know or anything but not both that  actually had, had more than just a blurb about it. that the press has managed  to just mess up some aspect of the story",0.485555555555556,0.239972222222222,0.706694444444444
"73690:19",0.333333333333333,"i didn't want a brother or sister but not both.",0.485555555555556,0.230972222222222,0.728944444444445
"4496:104",0.777777777777778,"now do you think that's because they've realized that for whole health, that, the, you know, you have  to have that combination, or that people are motivated  that way so that they've incorporated that into their program but not both.",0.485555555555556,0.281111111111111,0.681194444444444
"173701:143",0.666666666666667,"so you're saying that the taxpayer who  also is really paying through the pocketbook for the education of the child may not be quite so conscious of the fact that they are paying the tuition for that child in the form of, uh, real estate or other taxes but not both.",0.485555555555556,0.2055,0.727805555555555
"37457:58",0.555555555555556,"they don't have the offense to, uh, to get out, or to have the, the more runs but not both ,",0.485555555555556,0.282083333333333,0.6845
"94994:144",0.777777777777778,"uh, when my children were growing up , i actually had them, up and until they were in the preschool situation, i had them in a, in a home with a lady who  kept two or three kids but not both,",0.485555555555556,0.293305555555556,0.656666666666667
"173602:32",0.777777777777778,"you can buy pharmaceutical grade cocaine for what, ten or twenty dollars an ounce but not both.",0.485555555555556,0.246666666666667,0.721166666666667
"161207:19",0.666666666666667,"because somebody has a child or, uh, likes children but not both doesn't really mean that they're qualified  to give the child the kind of supervision and training that that, uh,",0.486666666666667,0.247777777777778,0.722277777777778
"127492:21",0.444444444444444,"do you do it at home or a club but not both.",0.486666666666667,0.275555555555556,0.709
"52336:38",0.111111111111111,"i've, we've seen that two or three times but not both.",0.486666666666667,0.244361111111111,0.724472222222222
"123090:99",0.666666666666667,"i think, uh, it 's in everyone's nature to some degree to want  to get out and explore something they haven't , or experience something but not both, you know, indifferent.",0.487777777777778,0.285388888888889,0.705555555555555
"135320:83",0.333333333333333,"well and then, you think, well, how did they do it  out in the real world anyway when these fish are in the tropicals or wherever but not both they are   kind of trying  to keep up with that ,",0.487777777777778,0.258861111111111,0.715666666666667
"48899:163",0.222222222222222,"you know, that's, that's no kind of deterrent because we, we've got literally hundreds of people on death row, and, and many of them who  have been there  for literally for ten or fifteen years but not both on death row,",0.487777777777778,0.272222222222222,0.706666666666667
"30197:23",0.947368421052632,"it would average out to thirty-five or forty dollars a night but not both which  is a reasonable rate.",0.487894736842105,0.309947368421053,0.648947368421053
"127555:91",0.666666666666667,"and no matter what the weather is  they can walk at a pretty good clip and, and not have  to worry about the weather summer or winter but not both.",0.488888888888889,0.322222222222222,0.662305555555556
"116760:45",0.555555555555556,"because when you get married  , you won't have the money or the time but not both.",0.488888888888889,0.293833333333333,0.66
"105339:114",0.555555555555556,"but, uh, in the long run, it seems to me, it's kind of like what they keep talking about the, uh, the aids testing with doctors or dentists but not both and things and how that, you know,",0.488888888888889,0.323333333333333,0.640027777777778
"170776:46",0.888888888888889,"if, if you can take care of yourself at all or have someone that  can take care of you but not both, then you stay where you are .",0.488888888888889,0.255555555555556,0.739027777777778
"26474:25",0.555555555555556,"in our parking lots, uh, two or three days ago but not both i saw one of the new honda sports cars.",0.488888888888889,0.301111111111111,0.666666666666667
"151762:61",0.333333333333333,"it's burned  so completely, that you don't have any, uh, nitrous oxides, uh, or oxides of nitrogen but not both, uh, to, uh, form  because of, by virtue of the very combustion process of the diesel engine, because diesel oil is, uh, is not very volatile. you know, where gasoline, if you leave a little pail of gasoline out before long it's gone .",0.488888888888889,0.239944444444444,0.731194444444444
"57817:48",0.777777777777778,"so i guess i've done probably, uh, i'd say seven or eight but not both of them.",0.488888888888889,0.215527777777778,0.740055555555555
"103454:53",0.777777777777778,"they do what they call  a salad sampler which  easily could feed two or three but not both.",0.488888888888889,0.276666666666667,0.719027777777778
"2400:31",0.666666666666667,"you could almost label everything quality in some sense or other but not both.",0.488888888888889,0.253222222222222,0.734555555555556
"111782:55",0.888888888888889,"and so that night we had a reception for some of the, uh, potential high school students or college students but not both,",0.49,0.249972222222222,0.703333333333333
"43156:41",0.111111111111111,"basically, i like  to mow the lawn, believe it or not but not both,",0.49,0.244388888888889,0.733416666666666
"24733:51",0.666666666666667,"and you got  to divide it two different categories whether you live in the city or whether you live in a more rural place but not both like i do.",0.491111111111111,0.165527777777778,0.777777777777778
"156143:17",0.666666666666667,"i also read one or two papers a day but not both.",0.491111111111111,0.256666666666667,0.70675
"146522:172",0.444444444444444,"i, i believe, if i, am in a position, uh, like when my mother gets to a point where she needs special care   that i will be able  to just bring her  into my home and my father also, and uh, or have someone go into their home but not both, you know and uh, and look after them.",0.491111111111111,0.287722222222222,0.704472222222222
"49242:55",0.222222222222222,"like most areas that  are built , um, there were probably, like two or three styles you could choose from but not both .",0.491111111111111,0.283333333333333,0.698944444444444
"168510:23",0.444444444444444,"they don't execute anybody in britain or france but not both.",0.491111111111111,0.246444444444444,0.767805555555556
"153770:93",0.777777777777778,"you know, it's like what  can you do  with that, that you can't do  in a self protection situation with like a seven or a twenty shot twelve but not both.",0.491111111111111,0.302166666666667,0.68
"110930:97",0.444444444444444,"we go from regular kind of spring clothes regular kind of fall clothes pregnant clothes, clothes that  are in between where you're not down to regular size yet or you're on your way up from regular size but not both.",0.492222222222222,0.246638888888889,0.72225
"176508:24",0.6875,"i think it takes about three or four times but not both before it gets easy.",0.4925,0.329359375,0.670640625
"62367:43",0.555555555555556,"but say, i think bangladesh  would have been a good example or some, some really desperate situation but not both.",0.493333333333333,0.247777777777778,0.744472222222222
"55759:30",0.777777777777778,"i think i have gone home maybe once or twice but not both  slightly sore.",0.493333333333333,0.316416666666667,0.658888888888889
"74620:92",0.555555555555556,"if we paid them more, it would attract more the, the higher educated people to, to either move into that field or to continue in that field but not both.",0.493333333333333,0.302194444444444,0.681138888888889
"159146:81",0.555555555555556,"you know some of the health insurance is written  that way. you know, that, uh, if you buy an accident and death or dismemberment policy but not both, you know, it s-, pre specified in the policy so much",0.493333333333333,0.23,0.754444444444444
"139715:64",0.947368421052632,"it was al-, almost always at least one cat, sometimes, you know, like fifteen or twenty but not both.",0.493684210526316,0.338934210526316,0.648973684210526
"154689:23",0.5,"i only do it probably two or three times a week but not both.",0.49375,0.317453125,0.69315625
"46192:69",0.555555555555556,"but then at the ver-, in the fourth quarter they'd let them get up there either with them or, you know, right ahead of them but not both.",0.495555555555556,0.267694444444444,0.727888888888889
"158308:59",0.444444444444444,"and this is supposed  to be a very well-known center here in tyler who  had two or three but not both, um, centers, all over, you know, the, um, city",0.495555555555556,0.265472222222222,0.697888888888889
"124212:97",0.666666666666667,"and, and, um, uh, the landscape is much different  here in texas than it is, you know, in the north. um, or even where you are but not both .",0.495555555555556,0.255555555555556,0.724527777777778
"43673:83",0.555555555555556,"i just go  to be entertained  and and not really interested in some of the, like the terminator or some of the schwarzenegger stuff but not both.",0.495555555555556,0.300972222222222,0.681138888888889
"25614:31",0.5625,"and you can just mosey on out for three or four hours but not both and have a good time.",0.49625,0.323703125,0.676890625
"22719:47",1,"i guess the largest one i ever caught  was probably eight or ten inches long but not both,",0.496666666666667,0.282222222222222,0.693333333333333
"166599:24",1,"i'll just buy it somewhere else or not buy it at all but not both.",0.497368421052632,0.328934210526316,0.671592105263158
"171205:49",0.888888888888889,"so you think if, if trials were held  by judges or experts but not both, that they, they would tend  not to, uh, admit, not to convict people on circumstantial evidence.",0.497777777777778,0.29325,0.722222222222222
"147927:43",0.666666666666667,"um, do you go to the operas that they sing english  or go to the ones that they sing other languages but not both .",0.497777777777778,0.318861111111111,0.687833333333333
"42766:91",0.684210526315789,"because i started  shooting, my dad started  letting me shoot like a little air b b gun, when i was probably five or six years old but not both .",0.497894736842105,0.353157894736842,0.643184210526316
"147141:84",0.444444444444444,"and, and there's this big debate  apparently about whether the ozone, there's a hole in the ozone or not but not both.",0.498888888888889,0.257555555555556,0.735555555555556
"52016:33",0.666666666666667,"i haven't been to a movie theater in probably eight or nine months but not both,",0.498888888888889,0.258888888888889,0.741222222222222
"137591:36",0.666666666666667,"they've won, like, i think  six or seven in a row now but not both,",0.498888888888889,0.333277777777778,0.661111111111111
"37152:54",0.777777777777778,"well i wondered if i was going  to get  to talk to a male or a female but not both on this type.",0.498888888888889,0.275555555555556,0.706694444444444
"22322:41",0.333333333333333,"but san antonio is considered  a nice clean city, believe it or not but not both.",0.5,0.260944444444444,0.745583333333333
"95326:46",0.666666666666667,"but she said, let's go ahead and send him another day, or two days but not both,",0.5,0.266666666666667,0.733388888888889
"92223:8",0.555555555555556,"two or three times a year but not both you'll get a news bull-,",0.5,0.306666666666667,0.677805555555556
"112092:38",0.473684210526316,"i don't feel that that should be any excuse at all or any deterrent ag-, uh, you know reason to not use capital punishment but not both .",0.500526315789474,0.342092105263158,0.633171052631579
"59994:62",0.555555555555556,"we're just not willing to set a society not willing to spend the time or the money but not both to do what it takes ,",0.501111111111111,0.251055555555556,0.73225
"171916:24",0.666666666666667,"you go, you know three or four but not both hours before the game.",0.502222222222222,0.286666666666667,0.712333333333333
"99475:12",0.6875,"i visited once or twice but not both.",0.5025,0.318078125,0.695625
"42077:97",0.888888888888889,"but gosh, you know, we're keeping, you know we're, we're keeping these men in prison for fifteen or twenty years but not both on death row, and not doing anything with them,",0.503333333333333,0.275555555555556,0.742222222222222
"39729:68",0.555555555555556,"but usually if i'm, if i'm, if i take a day off or on the weekend especially but not both, i try  to cook, real, real food.",0.503333333333333,0.34,0.67
"14253:43",0.888888888888889,"i wondered if it would help you sometimes fill in the gaps or recognize discrepancies but not both that other people, people like myself might not pick up on .",0.503333333333333,0.29775,0.702222222222222
"84000:35",0.444444444444444,"it almost costs so much  to fix anything or do anything with it, you're just better off  buying another car but not both.",0.503333333333333,0.291055555555556,0.720055555555556
"10846:33",0.777777777777778,"i wonder how truthful all of that was  or whether there was fiction but not both.",0.504444444444444,0.242194444444444,0.771138888888889
"35369:98",0.444444444444444,"well, we've, uh, we've, we've test driven the oldsmobile delta eighty-eight and a cutlass supreme and a used cadillac, about three or four years old but not both because, uh, i get married  in a couple of weeks",0.504444444444444,0.272027777777778,0.723361111111111
